transfer_id,year,date,season,transfer_window,player_name,position,age,from_club,from_league,from_country,to_club,to_league,to_country,fee_eur_m,is_free_transfer,is_loan,is_intra_league,is_intra_country
T002554,2012,2012-08-13,2012-2013,summer,Ryan Diop,RB,33,AS Monaco,Ligue_1,FRA,Athletic Bilbao,La_Liga,ESP,0.6,0,0,0,0
T002555,2012,2012-07-03,2012-2013,summer,Vincent Camavinga,CM,28,Real Madrid,La_Liga,ESP,Ajax,Eredivisie,NED,0.0,1,0,0,0
T002556,2012,2012-07-26,2012-2013,summer,Bakary Mendy,RB,25,Al-Nassr,Saudi_Pro_League,SAU,Atletico Madrid,La_Liga,ESP,6.0,0,0,0,0
T002557,2012,2012-08-08,2012-2013,summer,Jakob Davies,RW,30,Athletic Bilbao,La_Liga,ESP,Sporting CP,Liga_Portugal,POR,1.8,0,1,0,0
T002558,2012,2012-08-10,2012-2013,summer,Charlie Williams,DM,21,AC Milan,Serie_A,ITA,Napoli,Serie_A,ITA,2.7,0,0,1,1
T002559,2012,2012-07-25,2012-2013,summer,George Wolf,DM,17,Arsenal,Premier_League,ENG,AC Milan,Serie_A,ITA,0.6,0,1,0,0
T002560,2012,2012-01-08,2011-2012,winter,Famara Wagner,CB,22,Juventus,Serie_A,ITA,Inter Milan,Serie_A,ITA,1.8,0,1,1,1
T002561,2012,2012-07-10,2012-2013,summer,Samuel Fischer,LB,27,Feyenoord,Eredivisie,NED,Fiorentina,Serie_A,ITA,9.5,0,0,0,0
T002562,2012,2012-07-11,2012-2013,summer,Hee-chan Müller,LB,30,Lille,Ligue_1,FRA,Chelsea,Premier_League,ENG,7.1,0,0,0,0
T002563,2012,2012-08-24,2012-2013,summer,Hans Wilson,AM,27,Real Madrid,La_Liga,ESP,Fenerbahce,Super_Lig,TUR,0.0,1,0,0,0
T002564,2012,2012-07-13,2012-2013,summer,Ian Silva,DM,34,LAFC,MLS,USA,PSV Eindhoven,Eredivisie,NED,1.1,0,1,0,0
T002565,2012,2012-01-08,2011-2012,winter,Oliver Yoshida,FW,29,Galatasaray,Super_Lig,TUR,Everton,Premier_League,ENG,1.0,0,1,0,0
T002566,2012,2012-07-06,2012-2013,summer,Jakob Sarr,RW,32,Lille,Ligue_1,FRA,Newcastle United,Premier_League,ENG,142.6,0,0,0,0
T002567,2012,2012-07-09,2012-2013,summer,Stefan Garcia,DM,25,LAFC,MLS,USA,Atalanta,Serie_A,ITA,14.0,0,0,0,0
T002568,2012,2012-08-05,2012-2013,summer,Eduardo Schmidt,CB,28,Wolfsburg,Bundesliga,GER,Al-Nassr,Saudi_Pro_League,SAU,59.3,0,0,0,0
T002569,2012,2012-07-01,2012-2013,summer,Rafael Davies,CB,23,Ajax,Eredivisie,NED,Porto,Liga_Portugal,POR,0.0,1,0,0,0
T002570,2012,2012-08-08,2012-2013,summer,Ebrima Ito,CM,24,Real Madrid,La_Liga,ESP,Lille,Ligue_1,FRA,52.4,0,0,0,0
T002571,2012,2012-01-04,2011-2012,winter,Diego Sarr,CM,25,LAFC,MLS,USA,Everton,Premier_League,ENG,9.4,0,0,0,0
T002572,2012,2012-01-02,2011-2012,winter,Quinn Wagner,FW,26,Paris Saint-Germain,Ligue_1,FRA,LAFC,MLS,USA,6.7,0,0,0,0
T002573,2012,2012-08-19,2012-2013,summer,Andreas Choi,CB,24,AS Monaco,Ligue_1,FRA,West Ham,Premier_League,ENG,1.2,0,0,0,0
T002574,2012,2012-08-19,2012-2013,summer,Stefan Garcia,RW,23,Galatasaray,Super_Lig,TUR,Atletico Madrid,La_Liga,ESP,0.0,1,0,0,0
T002575,2012,2012-08-27,2012-2013,summer,Edward Jung,LW,24,Fenerbahce,Super_Lig,TUR,Stade Rennais,Ligue_1,FRA,12.4,0,0,0,0
T002576,2012,2012-08-21,2012-2013,summer,Min-jae Sato,DM,16,AC Milan,Serie_A,ITA,PSV Eindhoven,Eredivisie,NED,0.2,0,1,0,0
T002577,2012,2012-07-12,2012-2013,summer,Cherif Suzuki,CB,21,Borussia Monchengladbach,Bundesliga,GER,Olympique Lyonnais,Ligue_1,FRA,0.0,1,0,0,0
T002578,2012,2012-08-19,2012-2013,summer,Gunther Pereira,CB,28,Sevilla,La_Liga,ESP,Ajax,Eredivisie,NED,12.0,0,0,0,0
T002579,2012,2012-02-06,2011-2012,winter,Heung-min Pogba,CM,25,West Ham,Premier_League,ENG,Porto,Liga_Portugal,POR,0.0,1,0,0,0
T002580,2012,2012-01-21,2011-2012,winter,Eduardo Weber,DM,20,Aston Villa,Premier_League,ENG,Sevilla,La_Liga,ESP,3.2,0,0,0,0
T002581,2012,2012-07-14,2012-2013,summer,Thomas Sarr,CB,30,Olympique Marseille,Ligue_1,FRA,Valencia,La_Liga,ESP,0.6,0,0,0,0
T002582,2012,2012-02-09,2011-2012,winter,Gunther Torres,GK,21,Benfica,Liga_Portugal,POR,Newcastle United,Premier_League,ENG,140.6,0,0,0,0
T002583,2012,2012-08-11,2012-2013,summer,David Martinez,LW,30,Inter Milan,Serie_A,ITA,Borussia Dortmund,Bundesliga,GER,8.0,0,0,0,0
T002584,2012,2012-01-09,2011-2012,winter,Heung-min Weber,LW,24,Olympique Lyonnais,Ligue_1,FRA,PSV Eindhoven,Eredivisie,NED,10.8,0,0,0,0
T002585,2012,2012-07-01,2012-2013,summer,Niklas Andersson,AM,21,Paris Saint-Germain,Ligue_1,FRA,Lille,Ligue_1,FRA,0.0,1,0,1,1
T002586,2012,2012-07-10,2012-2013,summer,Oscar Rivera,CB,26,Wolfsburg,Bundesliga,GER,Aston Villa,Premier_League,ENG,21.1,0,0,0,0
T002587,2012,2012-07-07,2012-2013,summer,Hiroshi Kimura,DM,23,Sevilla,La_Liga,ESP,Stade Rennais,Ligue_1,FRA,20.9,0,0,0,0
T002588,2012,2012-08-26,2012-2013,summer,Daichi Eriksson,RB,29,Real Madrid,La_Liga,ESP,Manchester City,Premier_League,ENG,200.0,0,0,0,0
T002589,2012,2012-07-20,2012-2013,summer,Ivan Jones,CB,28,Borussia Dortmund,Bundesliga,GER,Bayern Munich,Bundesliga,GER,0.0,1,0,1,1
T002590,2012,2012-07-25,2012-2013,summer,David Pereira,DM,23,Benfica,Liga_Portugal,POR,Everton,Premier_League,ENG,29.4,0,0,0,0
T002591,2012,2012-07-14,2012-2013,summer,Xander Smith,LW,20,Borussia Monchengladbach,Bundesliga,GER,Eintracht Frankfurt,Bundesliga,GER,1.6,0,0,1,1
T002592,2012,2012-08-11,2012-2013,summer,George Sato,LB,23,Eintracht Frankfurt,Bundesliga,GER,Porto,Liga_Portugal,POR,5.5,0,0,0,0
T002593,2012,2012-07-02,2012-2013,summer,Daichi Santos,LB,29,Fiorentina,Serie_A,ITA,Borussia Monchengladbach,Bundesliga,GER,0.3,0,1,0,0
T002594,2012,2012-07-15,2012-2013,summer,Nicolas Fischer,LW,30,Olympique Lyonnais,Ligue_1,FRA,Galatasaray,Super_Lig,TUR,0.9,0,0,0,0
T002595,2012,2012-07-13,2012-2013,summer,Jakob Suzuki,GK,17,Borussia Monchengladbach,Bundesliga,GER,Olympique Marseille,Ligue_1,FRA,15.4,0,0,0,0
T002596,2012,2012-08-12,2012-2013,summer,Sergio Cisse,DM,28,Sporting CP,Liga_Portugal,POR,Napoli,Serie_A,ITA,6.2,0,0,0,0
T002597,2012,2012-08-25,2012-2013,summer,Heung-min Tanaka,LW,25,Olympique Lyonnais,Ligue_1,FRA,Inter Milan,Serie_A,ITA,46.0,0,0,0,0
T002598,2012,2012-08-06,2012-2013,summer,Leon Kimura,CM,29,Inter Miami,MLS,USA,Al-Hilal,Saudi_Pro_League,SAU,31.1,0,0,0,0
T002599,2012,2012-08-22,2012-2013,summer,Cherif Smith,CM,24,Napoli,Serie_A,ITA,AC Milan,Serie_A,ITA,4.6,0,0,1,1
T002600,2012,2012-07-25,2012-2013,summer,Vincent Traore,LB,28,Atletico Madrid,La_Liga,ESP,Feyenoord,Eredivisie,NED,3.4,0,0,0,0
T002601,2012,2012-07-05,2012-2013,summer,Min-jae Sanchez,GK,17,Fenerbahce,Super_Lig,TUR,Bayern Munich,Bundesliga,GER,23.2,0,0,0,0
T002602,2012,2012-07-27,2012-2013,summer,Demba Eriksson,LB,25,Lazio,Serie_A,ITA,LAFC,MLS,USA,8.0,0,0,0,0
T002603,2012,2012-08-27,2012-2013,summer,Patrick Rivera,GK,28,Napoli,Serie_A,ITA,LAFC,MLS,USA,4.1,0,0,0,0
T002604,2012,2012-07-07,2012-2013,summer,Famara Sato,RB,19,Arsenal,Premier_League,ENG,Fenerbahce,Super_Lig,TUR,28.5,0,0,0,0
T002605,2012,2012-07-25,2012-2013,summer,Thomas Park,GK,22,Al-Hilal,Saudi_Pro_League,SAU,Fenerbahce,Super_Lig,TUR,2.1,0,0,0,0
T002606,2012,2012-07-23,2012-2013,summer,Cherif Tanaka,DM,23,Manchester United,Premier_League,ENG,Real Madrid,La_Liga,ESP,127.6,0,0,0,0
T002607,2012,2012-02-01,2011-2012,winter,Samuel Jones,CB,26,Al-Ittihad,Saudi_Pro_League,SAU,Ajax,Eredivisie,NED,180.3,0,0,0,0
T002608,2012,2012-01-15,2011-2012,winter,Hee-chan Diop,AM,26,Ajax,Eredivisie,NED,Atletico Madrid,La_Liga,ESP,108.4,0,0,0,0
T002609,2012,2012-07-01,2012-2013,summer,Ian Hernandez,CM,34,Borussia Monchengladbach,Bundesliga,GER,RB Leipzig,Bundesliga,GER,2.4,0,1,1,1
T002610,2012,2012-01-13,2011-2012,winter,David Sato,AM,31,Sevilla,La_Liga,ESP,Newcastle United,Premier_League,ENG,6.8,0,1,0,0
T002611,2012,2012-01-12,2011-2012,winter,Zane Hernandez,CM,25,Al-Ittihad,Saudi_Pro_League,SAU,AS Monaco,Ligue_1,FRA,22.0,0,0,0,0
T002612,2012,2012-07-23,2012-2013,summer,Demba Tanaka,RB,16,Olympique Lyonnais,Ligue_1,FRA,AS Monaco,Ligue_1,FRA,3.7,0,0,1,1
T002613,2012,2012-01-13,2011-2012,winter,Pablo Taylor,AM,19,Inter Miami,MLS,USA,Wolfsburg,Bundesliga,GER,0.3,0,0,0,0
T002614,2012,2012-01-21,2011-2012,winter,Hwang Toure,LB,22,LAFC,MLS,USA,Sporting CP,Liga_Portugal,POR,0.3,0,1,0,0
T002615,2012,2012-07-25,2012-2013,summer,Leon Rodriguez,CM,22,Athletic Bilbao,La_Liga,ESP,Olympique Marseille,Ligue_1,FRA,0.4,0,1,0,0
T002616,2012,2012-08-02,2012-2013,summer,Adam Klein,LB,26,Borussia Dortmund,Bundesliga,GER,Porto,Liga_Portugal,POR,101.1,0,0,0,0
T002617,2012,2012-08-13,2012-2013,summer,Famara Johansson,CM,28,Real Betis,La_Liga,ESP,Manchester United,Premier_League,ENG,54.5,0,0,0,0
T002618,2012,2012-08-22,2012-2013,summer,Pablo Schmidt,LB,17,Feyenoord,Eredivisie,NED,Porto,Liga_Portugal,POR,30.7,0,0,0,0
T002619,2012,2012-07-10,2012-2013,summer,Hugo Pereira,GK,26,Atletico Madrid,La_Liga,ESP,Al-Ittihad,Saudi_Pro_League,SAU,20.0,0,1,0,0
T002620,2012,2012-08-22,2012-2013,summer,Ian Sarr,RW,22,Paris Saint-Germain,Ligue_1,FRA,Real Betis,La_Liga,ESP,3.4,0,0,0,0
T002621,2012,2012-08-04,2012-2013,summer,Eduardo Park,RW,25,Tottenham,Premier_League,ENG,Ajax,Eredivisie,NED,13.0,0,0,0,0
T002622,2012,2012-02-12,2011-2012,winter,Sergio Jones,LB,27,Newcastle United,Premier_League,ENG,West Ham,Premier_League,ENG,7.8,0,0,1,1
T002623,2012,2012-08-01,2012-2013,summer,Quinn Mbappe,CB,24,Porto,Liga_Portugal,POR,AC Milan,Serie_A,ITA,0.4,0,1,0,0
T002624,2012,2012-07-01,2012-2013,summer,Alex Gonzalez,DM,23,Roma,Serie_A,ITA,Inter Milan,Serie_A,ITA,14.6,0,0,1,1
T002625,2012,2012-07-27,2012-2013,summer,Hee-chan Camavinga,LW,25,Paris Saint-Germain,Ligue_1,FRA,Sporting CP,Liga_Portugal,POR,37.9,0,0,0,0
T002626,2012,2012-01-24,2011-2012,winter,Famara Lee,CB,27,Olympique Marseille,Ligue_1,FRA,Newcastle United,Premier_League,ENG,0.8,0,1,0,0
T002627,2012,2012-01-18,2011-2012,winter,Andreas Kimura,CM,30,Al-Nassr,Saudi_Pro_League,SAU,Olympique Lyonnais,Ligue_1,FRA,11.5,0,0,0,0
T002628,2012,2012-07-07,2012-2013,summer,Pablo Lopez,CM,24,Manchester United,Premier_League,ENG,Tottenham,Premier_League,ENG,200.0,0,0,1,1
T002629,2012,2012-02-15,2011-2012,winter,Ingo Johansson,FW,25,Real Betis,La_Liga,ESP,Bayern Munich,Bundesliga,GER,112.2,0,0,0,0
T002630,2012,2012-07-03,2012-2013,summer,Michael Diop,DM,20,Juventus,Serie_A,ITA,Feyenoord,Eredivisie,NED,10.4,0,0,0,0
T002631,2012,2012-07-25,2012-2013,summer,Jorge Diallo,AM,27,Porto,Liga_Portugal,POR,Tottenham,Premier_League,ENG,84.3,0,0,0,0
T002632,2012,2012-07-15,2012-2013,summer,Hugo Jung,AM,24,West Ham,Premier_League,ENG,Newcastle United,Premier_League,ENG,59.4,0,0,1,1
T002633,2012,2012-08-20,2012-2013,summer,Adam Sarr,CB,29,Real Sociedad,La_Liga,ESP,Benfica,Liga_Portugal,POR,8.8,0,0,0,0
T002634,2012,2012-07-19,2012-2013,summer,Ingo Wilson,LW,22,Arsenal,Premier_League,ENG,Benfica,Liga_Portugal,POR,13.9,0,1,0,0
T002635,2012,2012-08-13,2012-2013,summer,Bakary Tanaka,FW,24,Everton,Premier_League,ENG,Valencia,La_Liga,ESP,27.5,0,0,0,0
T002636,2012,2012-07-09,2012-2013,summer,Erik Johansson,LW,30,Bayer Leverkusen,Bundesliga,GER,Real Madrid,La_Liga,ESP,135.5,0,0,0,0
T002637,2012,2012-08-05,2012-2013,summer,Famara Schneider,RB,19,Fenerbahce,Super_Lig,TUR,AS Monaco,Ligue_1,FRA,0.0,1,0,0,0
T002638,2012,2012-08-07,2012-2013,summer,Oscar Toure,AM,25,Lazio,Serie_A,ITA,Eintracht Frankfurt,Bundesliga,GER,21.6,0,0,0,0
T002639,2012,2012-08-14,2012-2013,summer,Thomas Hernandez,GK,22,Lille,Ligue_1,FRA,Benfica,Liga_Portugal,POR,0.2,0,1,0,0
T002640,2012,2012-01-19,2011-2012,winter,Gabriel Costa,LW,25,Al-Ittihad,Saudi_Pro_League,SAU,Olympique Marseille,Ligue_1,FRA,3.0,0,0,0,0
T002641,2012,2012-08-25,2012-2013,summer,Stefan Fischer,CB,24,Lazio,Serie_A,ITA,Athletic Bilbao,La_Liga,ESP,1.4,0,1,0,0
T002642,2012,2012-07-18,2012-2013,summer,Ian Traore,CM,27,Galatasaray,Super_Lig,TUR,Inter Miami,MLS,USA,0.6,0,1,0,0
T002643,2012,2012-07-13,2012-2013,summer,Francis Costa,DM,31,Fenerbahce,Super_Lig,TUR,Borussia Monchengladbach,Bundesliga,GER,11.3,0,0,0,0
T002644,2012,2012-08-20,2012-2013,summer,Ebrima Hoffmann,DM,30,Ajax,Eredivisie,NED,Valencia,La_Liga,ESP,19.3,0,0,0,0
T002645,2012,2012-07-22,2012-2013,summer,Adam Pereira,RB,27,Manchester United,Premier_League,ENG,Sevilla,La_Liga,ESP,3.0,0,0,0,0
T002646,2012,2012-07-19,2012-2013,summer,Diego Camavinga,LB,23,Paris Saint-Germain,Ligue_1,FRA,Al-Nassr,Saudi_Pro_League,SAU,0.0,1,1,0,0
T002647,2012,2012-08-10,2012-2013,summer,Hans Toure,AM,26,Benfica,Liga_Portugal,POR,Bayern Munich,Bundesliga,GER,50.6,0,0,0,0
T002648,2012,2012-08-27,2012-2013,summer,Ben Hoffmann,CB,35,Olympique Marseille,Ligue_1,FRA,Manchester City,Premier_League,ENG,2.0,0,1,0,0
T002649,2012,2012-07-07,2012-2013,summer,Samuel Kim,RW,28,Atletico Madrid,La_Liga,ESP,Real Betis,La_Liga,ESP,1.4,0,0,1,1
T002650,2012,2012-07-12,2012-2013,summer,Hiroshi Santos,CB,21,Stade Rennais,Ligue_1,FRA,Olympique Marseille,Ligue_1,FRA,0.6,0,1,1,1
T002651,2012,2012-07-22,2012-2013,summer,Mats Pereira,DM,28,Galatasaray,Super_Lig,TUR,Athletic Bilbao,La_Liga,ESP,7.3,0,0,0,0
T002652,2012,2012-01-14,2011-2012,winter,Amadou Wolf,LB,21,Feyenoord,Eredivisie,NED,Real Madrid,La_Liga,ESP,155.3,0,0,0,0
T002653,2012,2012-08-20,2012-2013,summer,Christian Nilsson,LW,27,Chelsea,Premier_League,ENG,Wolfsburg,Bundesliga,GER,25.2,0,0,0,0
T002654,2012,2012-07-22,2012-2013,summer,James Johansson,CM,20,Ajax,Eredivisie,NED,Roma,Serie_A,ITA,5.5,0,0,0,0
T002655,2012,2012-07-21,2012-2013,summer,Harry Larsson,RB,29,Napoli,Serie_A,ITA,AC Milan,Serie_A,ITA,8.7,0,0,1,1
T002656,2012,2012-01-04,2011-2012,winter,Famara Müller,RB,22,West Ham,Premier_League,ENG,Tottenham,Premier_League,ENG,39.4,0,0,1,1
T002657,2012,2012-01-19,2011-2012,winter,Xander Brown,CM,26,Borussia Monchengladbach,Bundesliga,GER,Atletico Madrid,La_Liga,ESP,0.0,1,0,0,0
T002658,2012,2012-07-08,2012-2013,summer,Hans Brown,CB,22,RB Leipzig,Bundesliga,GER,Manchester City,Premier_League,ENG,37.1,0,0,0,0
T002659,2012,2012-02-27,2011-2012,winter,Jorge Williams,CB,24,Sporting CP,Liga_Portugal,POR,Aston Villa,Premier_League,ENG,11.2,0,0,0,0
T002660,2012,2012-07-19,2012-2013,summer,Niklas Camavinga,CM,30,Fiorentina,Serie_A,ITA,Wolfsburg,Bundesliga,GER,3.5,0,0,0,0
T002661,2012,2012-08-26,2012-2013,summer,Luis Wagner,DM,16,PSV Eindhoven,Eredivisie,NED,Eintracht Frankfurt,Bundesliga,GER,1.7,0,1,0,0
T002662,2012,2012-08-10,2012-2013,summer,Francis Andersson,CM,29,Atletico Madrid,La_Liga,ESP,Feyenoord,Eredivisie,NED,0.0,1,0,0,0
T002663,2012,2012-07-23,2012-2013,summer,Andreas Sarr,CM,25,West Ham,Premier_League,ENG,PSV Eindhoven,Eredivisie,NED,0.8,0,0,0,0
T002664,2012,2012-01-08,2011-2012,winter,Edward Oliveira,CM,26,Manchester United,Premier_League,ENG,Borussia Monchengladbach,Bundesliga,GER,3.1,0,0,0,0
T002665,2012,2012-07-10,2012-2013,summer,Takumi Torres,CM,28,Lazio,Serie_A,ITA,Borussia Monchengladbach,Bundesliga,GER,14.1,0,0,0,0
T002666,2012,2012-08-04,2012-2013,summer,William Kimura,FW,25,Athletic Bilbao,La_Liga,ESP,RB Leipzig,Bundesliga,GER,0.0,1,0,0,0
T002667,2012,2012-07-17,2012-2013,summer,Thomas Hoffmann,CB,26,Atletico Madrid,La_Liga,ESP,Ajax,Eredivisie,NED,24.0,0,0,0,0
T002668,2012,2012-07-26,2012-2013,summer,Thomas Ito,CM,29,Al-Ittihad,Saudi_Pro_League,SAU,Bayer Leverkusen,Bundesliga,GER,0.8,0,1,0,0
T002669,2012,2012-01-18,2011-2012,winter,Samuel Klein,CB,16,Eintracht Frankfurt,Bundesliga,GER,Inter Miami,MLS,USA,80.0,0,0,0,0
T002670,2012,2012-08-21,2012-2013,summer,Hee-chan Gonzalez,CB,27,Napoli,Serie_A,ITA,AC Milan,Serie_A,ITA,19.7,0,0,1,1
T002671,2012,2012-01-19,2011-2012,winter,Yusuf Larsson,LB,29,Olympique Marseille,Ligue_1,FRA,Roma,Serie_A,ITA,0.0,1,0,0,0
T002672,2012,2012-01-13,2011-2012,winter,Quinn Jung,LW,25,Bayer Leverkusen,Bundesliga,GER,Sporting CP,Liga_Portugal,POR,27.8,0,0,0,0
T002673,2012,2012-02-21,2011-2012,winter,Zane Sato,DM,18,Inter Miami,MLS,USA,Eintracht Frankfurt,Bundesliga,GER,23.5,0,0,0,0
T002674,2012,2012-07-13,2012-2013,summer,Hee-chan Müller,FW,24,RB Leipzig,Bundesliga,GER,Wolfsburg,Bundesliga,GER,5.5,0,0,1,1
T002675,2012,2012-08-19,2012-2013,summer,Charlie Schmidt,LB,29,Borussia Dortmund,Bundesliga,GER,PSV Eindhoven,Eredivisie,NED,48.3,0,0,0,0
T002676,2012,2012-01-13,2011-2012,winter,Eduardo Garcia,GK,23,Lazio,Serie_A,ITA,Sporting CP,Liga_Portugal,POR,2.8,0,0,0,0
T002677,2012,2012-01-24,2011-2012,winter,Demba Traore,AM,29,Olympique Lyonnais,Ligue_1,FRA,Real Betis,La_Liga,ESP,5.9,0,0,0,0
T002678,2012,2012-07-08,2012-2013,summer,Wataru Mendy,RW,26,Real Sociedad,La_Liga,ESP,Juventus,Serie_A,ITA,35.4,0,0,0,0
T002679,2012,2012-07-10,2012-2013,summer,George Mendy,GK,19,Al-Hilal,Saudi_Pro_League,SAU,Manchester City,Premier_League,ENG,200.0,0,0,0,0
T002680,2012,2012-02-18,2011-2012,winter,Stefan Johansson,CM,28,Atalanta,Serie_A,ITA,Paris Saint-Germain,Ligue_1,FRA,0.0,1,1,0,0
T002681,2012,2012-07-26,2012-2013,summer,Edward Meyer,CB,18,FC Barcelona,La_Liga,ESP,Olympique Marseille,Ligue_1,FRA,11.5,0,0,0,0
T002682,2012,2012-07-02,2012-2013,summer,Ivan Eriksson,LW,25,Arsenal,Premier_League,ENG,Ajax,Eredivisie,NED,0.7,0,0,0,0
T002683,2012,2012-08-09,2012-2013,summer,Bakary Hoffmann,LW,24,Feyenoord,Eredivisie,NED,Napoli,Serie_A,ITA,2.5,0,0,0,0
T002684,2012,2012-08-25,2012-2013,summer,David Meyer,DM,25,Fenerbahce,Super_Lig,TUR,Stade Rennais,Ligue_1,FRA,1.8,0,0,0,0
T002685,2012,2012-02-20,2011-2012,winter,Wataru Toure,CM,29,Real Madrid,La_Liga,ESP,Manchester City,Premier_League,ENG,5.0,0,1,0,0
T002686,2012,2012-07-02,2012-2013,summer,Kaoru Sato,AM,26,Manchester United,Premier_League,ENG,Liverpool,Premier_League,ENG,0.0,1,0,1,1
T002687,2012,2012-08-18,2012-2013,summer,Oliver Mbappe,LW,18,LAFC,MLS,USA,Valencia,La_Liga,ESP,85.9,0,0,0,0
T002688,2012,2012-07-05,2012-2013,summer,Bakary Hernandez,DM,33,Olympique Marseille,Ligue_1,FRA,Athletic Bilbao,La_Liga,ESP,0.4,0,0,0,0
T002689,2012,2012-08-10,2012-2013,summer,Gabriel Hoffmann,CM,19,Aston Villa,Premier_League,ENG,Roma,Serie_A,ITA,0.1,0,1,0,0
T002690,2012,2012-07-20,2012-2013,summer,Edward Santos,GK,35,Real Madrid,La_Liga,ESP,Stade Rennais,Ligue_1,FRA,0.2,0,1,0,0
T002691,2012,2012-08-25,2012-2013,summer,Peter Williams,LW,22,Stade Rennais,Ligue_1,FRA,Newcastle United,Premier_League,ENG,44.3,0,0,0,0
T002692,2012,2012-07-18,2012-2013,summer,Hiroshi Mendy,CB,28,Al-Hilal,Saudi_Pro_League,SAU,Roma,Serie_A,ITA,1.1,0,1,0,0
T002693,2012,2012-07-17,2012-2013,summer,David Lopez,LB,23,Fenerbahce,Super_Lig,TUR,Stade Rennais,Ligue_1,FRA,1.6,0,1,0,0
T002694,2012,2012-07-27,2012-2013,summer,Min-jae Sato,CB,21,Al-Nassr,Saudi_Pro_League,SAU,Fenerbahce,Super_Lig,TUR,4.1,0,0,0,0
T002695,2012,2012-07-19,2012-2013,summer,Yusuf Santos,CM,24,Wolfsburg,Bundesliga,GER,Feyenoord,Eredivisie,NED,0.8,0,0,0,0
T002696,2012,2012-07-12,2012-2013,summer,Gabriel Rodriguez,CB,23,AC Milan,Serie_A,ITA,Olympique Marseille,Ligue_1,FRA,0.9,0,0,0,0
T002697,2012,2012-07-10,2012-2013,summer,Gabriel Kimura,DM,28,Atletico Madrid,La_Liga,ESP,Real Betis,La_Liga,ESP,4.2,0,0,1,1
T002698,2012,2012-07-09,2012-2013,summer,Eduardo Rivera,CM,26,Inter Milan,Serie_A,ITA,Real Sociedad,La_Liga,ESP,63.4,0,0,0,0
T002699,2012,2012-08-15,2012-2013,summer,Gabriel Sarr,CB,30,Bayer Leverkusen,Bundesliga,GER,Roma,Serie_A,ITA,1.7,0,0,0,0
T002700,2012,2012-07-09,2012-2013,summer,Xander Cisse,DM,27,AC Milan,Serie_A,ITA,Eintracht Frankfurt,Bundesliga,GER,5.9,0,0,0,0
T002701,2012,2012-08-03,2012-2013,summer,Peter Pogba,CB,28,Fiorentina,Serie_A,ITA,Lazio,Serie_A,ITA,0.0,1,0,1,1
T002702,2012,2012-07-27,2012-2013,summer,Stefan Sanchez,CM,22,AC Milan,Serie_A,ITA,Real Madrid,La_Liga,ESP,0.4,0,1,0,0
T002703,2012,2012-07-11,2012-2013,summer,Tobias Taylor,LW,25,AS Monaco,Ligue_1,FRA,Atletico Madrid,La_Liga,ESP,15.1,0,0,0,0
T002704,2012,2012-07-02,2012-2013,summer,Erik Andersson,CM,21,Juventus,Serie_A,ITA,RB Leipzig,Bundesliga,GER,11.5,0,0,0,0
T002705,2012,2012-08-13,2012-2013,summer,Amadou Gonzalez,CM,28,Wolfsburg,Bundesliga,GER,Inter Milan,Serie_A,ITA,1.2,0,0,0,0
T002706,2012,2012-02-25,2011-2012,winter,Ryan Silva,FW,22,LAFC,MLS,USA,Manchester City,Premier_League,ENG,0.0,1,0,0,0
T002707,2012,2012-02-23,2011-2012,winter,Francis Camavinga,AM,17,FC Barcelona,La_Liga,ESP,LAFC,MLS,USA,10.9,0,0,0,0
T002708,2012,2012-08-09,2012-2013,summer,Edward Diop,DM,23,Roma,Serie_A,ITA,Al-Ittihad,Saudi_Pro_League,SAU,27.6,0,0,0,0
T002709,2012,2012-08-16,2012-2013,summer,Min-jae Larsson,GK,24,AC Milan,Serie_A,ITA,Valencia,La_Liga,ESP,1.3,0,0,0,0
T002710,2012,2012-01-24,2011-2012,winter,Ivan Yoshida,DM,26,Borussia Dortmund,Bundesliga,GER,Stade Rennais,Ligue_1,FRA,2.7,0,0,0,0
T002711,2012,2012-01-20,2011-2012,winter,Patrick Cisse,AM,25,LAFC,MLS,USA,Al-Hilal,Saudi_Pro_League,SAU,18.9,0,0,0,0
T002712,2012,2012-01-13,2011-2012,winter,Heung-min Jung,CM,16,Arsenal,Premier_League,ENG,Real Madrid,La_Liga,ESP,41.2,0,0,0,0
T002713,2012,2012-07-16,2012-2013,summer,Kevin Kim,FW,23,Galatasaray,Super_Lig,TUR,Eintracht Frankfurt,Bundesliga,GER,0.2,0,1,0,0
T002714,2012,2012-01-18,2011-2012,winter,Noah Torres,CM,26,Juventus,Serie_A,ITA,Eintracht Frankfurt,Bundesliga,GER,74.5,0,0,0,0
T002715,2012,2012-07-06,2012-2013,summer,Manuel Wagner,LB,23,PSV Eindhoven,Eredivisie,NED,Fenerbahce,Super_Lig,TUR,15.6,0,0,0,0
T002716,2012,2012-08-18,2012-2013,summer,Amadou Smith,FW,29,Everton,Premier_League,ENG,Al-Ittihad,Saudi_Pro_League,SAU,0.0,1,0,0,0
T002717,2012,2012-01-10,2011-2012,winter,Vincent Rivera,LB,28,Chelsea,Premier_League,ENG,Eintracht Frankfurt,Bundesliga,GER,51.6,0,0,0,0
T002718,2012,2012-07-04,2012-2013,summer,Ebrima Jung,DM,24,LAFC,MLS,USA,Real Sociedad,La_Liga,ESP,23.0,0,0,0,0
